Index,Load_AESO_2032.dat,Load_AVA_2032.dat,Load_AZPS_2032.dat,Load_BANC_2032.dat,Load_BCHA_2032.dat,Load_BPAT_2032.dat,Load_CFE_2032.dat,Load_CHPD_2032.dat,Load_CIPB_2032.dat,Load_CIPV_2032.dat,Load_CISC_2032.dat,Load_CISD_2032.dat,Load_DOPD_2032.dat,Load_EPE_2032.dat,Load_GCPD_2032.dat,Load_IID_2032.dat,Load_IPFE_2032.dat,Load_IPMV_2032.dat,Load_IPTV_2032.dat,Load_LDWP_2032.dat,Load_NEVP_2032.dat,Load_NWMT_2032.dat,Load_PACW_2032.dat,Load_PAID_2032.dat,Load_PAUT_2032.dat,Load_PAWY_2032.dat,Load_PGE_2032.dat,Load_PNM_2032.dat,Load_PSCO_2032.dat,Load_PSEI_2032.dat,Load_SCL_2032.dat,Load_SPPC_2032.dat,Load_SRP_2032.dat,Load_TEPC_2032.dat,Load_TH_Malin_2032.dat,Load_TH_Mead_2032.dat,Load_TH_PV_2032.dat,Load_TIDC_2032.dat,Load_TPWR_2032.dat,Load_VEA_2032.dat,Load_WACM_2032.dat,Load_WALC_2032.dat,Load_WAUW_2032.dat
5516,10920.0,1561.89,7894.59,2630.21,8269.0,7206.92,4376.0,209.33,6988.483327119247,9551.39404628322,16525.872396795014,3179.129689891922,267.7,2042.95,1232.34,941.0,420.03611266906637,1002.247939538798,2092.4959477921357,4729.83,4264.948113207547,1756.74,3134.96,1092.6347288764002,6015.543355814385,1541.6719153092145,3192.05,2500.32,8308.03,3255.23,1135.67,1844.3018867924527,8681.27,3400.81,0.0,0.0,0.0,501.8,499.06,111.4405399105943,3937.31,1422.37,137.46
5517,10870.0,1607.74,8263.54,2856.06,8198.0,7335.57,4363.0,211.67,7252.653975756403,9912.44491275725,17150.56451180873,3299.3035120174422,273.77,2129.86,1255.92,1003.34,434.5524655007973,1036.8854011198296,2164.812133379373,5030.64,4473.404716981132,1787.34,3246.12,1102.252607597609,6068.494964352302,1555.2424280500877,3260.71,2554.82,8414.86,3300.54,1142.15,1934.445283018868,9099.89,3574.47,0.0,0.0,0.0,528.91,503.7,115.65308766017758,3959.18,1460.21,140.52
5518,10675.0,1647.59,8640.62,3093.86,7993.0,7419.19,4431.0,212.36,7568.051778480585,10343.509645137794,17896.39498718856,3442.7810695693247,277.53,2177.22,1268.44,1064.02,443.0636587886534,1057.193954785764,2207.2123864255823,5332.17,4672.848679245282,1804.13,3308.34,1109.4653850467953,6108.20519350275,1565.419421450454,3321.39,2585.04,8535.04,3308.97,1145.4,2020.6913207547168,9520.82,3730.51,0.0,0.0,0.0,559.06,503.06,120.68251962373448,3991.61,1495.77,142.55
5519,10367.0,1687.34,9034.55,3285.47,7407.0,7494.56,4363.0,212.56,7802.320378000376,10663.692380353219,18450.376845772433,3549.352155924019,279.09,2189.47,1272.54,1111.17,441.0033811660385,1052.2779274732013,2196.9486913607598,5534.33,4831.501886792453,1803.34,3332.01,1108.3929423052264,6102.30081792504,1563.906239769734,3366.27,2599.87,8691.68,3290.45,1148.02,2089.298113207547,9940.14,3869.71,0.0,0.0,0.0,589.08,499.96,124.41823994995666,3995.94,1511.64,141.99
5520,10130.0,1686.47,9368.93,3386.33,6851.0,7393.53,4274.0,210.27,7949.066471708137,10864.25517776543,18797.391656544292,3616.108394945385,274.32,2141.21,1250.64,1133.66,432.74553988281946,1032.573896887466,2155.8105632297143,5590.35,4943.032452830189,1782.02,3283.05,1094.9981450948637,6028.555236504488,1545.0066184006478,3388.46,2596.32,8779.35,3243.82,1146.9,2137.5275471698114,10184.32,3918.46,0.0,0.0,0.0,607.93,496.93,126.75829903675493,3983.27,1504.4,140.32
5521,9987.0,1792.18,9412.25,3448.37,6354.0,7651.16,4188.0,228.85,8311.720122690313,11359.906059468523,19654.969428405948,3781.083101905212,301.19,1916.81,1278.0,1123.73,447.8426902346148,1068.5971991146143,2231.0201106507707,5565.24,4847.0,1806.66,3321.06,1141.161183953096,6282.707657573335,1610.1411584735686,3585.63,2514.34,8756.15,3364.74,1137.65,2096.0,10235.73,3894.48,0.0,0.0,0.0,611.84,507.07,132.54128753000518,3907.95,1458.78,149.0
5522,9902.0,1790.57,9438.23,3472.47,6087.0,7733.29,4050.0,227.71,8481.044608589676,11591.327501118556,20055.376028328294,3858.110473246206,301.45,1909.91,1259.77,1128.32,460.08724042099135,1097.8139136415962,2292.018845937412,5476.06,4912.294528301886,1805.69,3312.38,1115.9202524312684,6143.74271906471,1574.5270285040215,3620.48,2475.06,8719.4,3364.6,1151.06,2124.235471698113,10329.58,3818.19,0.0,0.0,0.0,618.84,507.64,135.24138871726626,3904.09,1505.7,147.81
5523,9837.0,1722.23,9323.7,3463.31,5960.0,7706.44,3948.0,220.95,8432.043384875362,11524.355888747488,19939.50139108803,3835.819335404223,294.71,1850.91,1234.77,1127.68,459.8028169440874,1097.1352509383537,2290.6019321175586,5300.57,4949.19679245283,1752.42,3185.61,1072.0347333174989,5902.1292722792705,1512.6059944032304,3583.9,2472.53,8502.29,3324.15,1117.18,2140.19320754717,10111.92,3718.23,0.0,0.0,0.0,602.36,502.89,134.45999988489794,3858.56,1529.23,143.81
5524,9850.0,1644.84,9069.77,3305.76,5880.0,7561.72,3869.0,209.41,8250.393626480462,11276.089084688727,19509.9488562063,3753.1850765752797,286.03,1805.29,1218.73,1036.17,453.4618464884058,1082.0050647895966,2259.0130887219975,5013.6,4754.1509433962265,1707.05,3139.29,1051.8187455247187,5790.829358562323,1484.0818959129574,3432.52,2450.69,8300.2,3260.54,1087.14,2055.8490566037735,9834.85,3532.16,0.0,0.0,0.0,588.37,497.49,131.56335604923166,3808.0,1470.62,137.78
5525,9928.0,1598.55,8755.72,3115.04,5883.0,7429.38,3806.0,193.71,8092.696647338035,11060.559345660402,19137.038164045855,3681.44717223594,277.64,1710.58,1193.7,970.94,442.074151902618,1054.8328929442316,2202.2829551531504,4857.62,4535.32037735849,1666.3,3034.41,1024.9862028669934,5643.101742517873,1446.2220546151336,3270.73,2309.67,7659.92,3222.64,1066.18,1961.2196226415094,9381.69,3323.77,0.0,0.0,0.0,554.38,493.14,129.04867071976892,3654.26,1415.4,133.13
5526,10135.0,1481.91,8169.33,2774.89,6048.0,7058.66,3772.0,185.73,7519.060165864598,10276.551168576465,17780.543077595645,3420.4943039103487,265.63,1581.09,1162.88,898.47,421.373381033165,1005.4387948536225,2099.157824113212,4476.09,4311.938113207547,1578.82,2870.38,972.1737663743451,5352.340801966021,1371.7054316596339,3092.09,2151.64,7090.65,3106.07,1036.47,1864.6218867924529,8631.01,3089.5,0.0,0.0,0.0,520.13,470.75,119.90128405294479,3500.78,1357.99,128.26
5527,10379.0,1363.25,7587.52,2480.33,6457.0,6623.46,3756.0,175.13,7002.227197727962,9570.178254209359,16558.372932502996,3185.3819115916785,252.53,1434.84,1134.54,831.09,406.20691739708224,969.2501042366084,2023.6029783663091,4172.71,4023.428867924528,1503.44,2672.17,914.7304993862999,5036.084642488505,1290.654858125195,2840.48,2002.13,6590.14,2872.56,964.97,1739.8611320754717,7940.37,2917.86,0.0,0.0,0.0,474.52,441.01,111.65970396800185,3342.71,1311.02,124.09
5528,10652.0,1251.65,7061.47,2247.5,6973.0,6204.82,3785.0,163.82,6517.312687137859,8907.429363984007,15411.681304253854,2964.789539038665,239.39,1315.01,1112.03,756.05,382.20898529746995,911.9886515315214,1904.0523631710084,3859.72,3718.8490566037735,1423.92,2474.58,866.2267816115453,4769.04552183721,1222.217696551245,2605.05,1865.53,6138.77,2646.0,890.82,1608.1509433962265,7345.35,2733.81,0.0,0.0,0.0,444.7,410.74,103.92710558561171,3201.14,1264.28,119.37
5529,10829.0,1139.87,6648.34,2024.51,7348.0,5799.46,3932.0,152.46,6043.483617359008,8259.83131671111,14291.203744456172,2749.2400423657214,227.98,1247.81,1094.46,698.19,358.250490066504,854.82129911722,1784.6982108162758,3544.35,3446.2777358490566,1357.27,2289.53,831.2467057581545,4576.4613422165085,1172.8619520253364,2365.38,1783.92,5819.84,2448.63,826.44,1490.2822641509435,6880.44,2552.21,0.0,0.0,0.0,420.11,381.33,96.37127910798654,3108.25,1225.8,116.23
5530,11044.0,1060.1,6309.21,1867.62,7683.0,5566.02,4101.0,142.87,5663.026367834468,7739.847661048311,13391.525278646637,2576.166303604057,217.41,1215.08,1080.6,649.8,338.5057644975685,807.7084201971738,1686.3358153052577,3265.42,3241.758490566038,1310.51,2118.64,808.7140395342348,4452.406864530749,1141.069095935016,2159.76,1739.47,5611.02,2332.36,777.11,1401.8415094339623,6437.15,2425.9,0.0,0.0,0.0,394.37,357.23,90.30438886652527,3060.52,1193.57,111.73
5531,11152.0,1020.19,6126.37,1801.48,7894.0,5449.7,4259.0,138.18,5458.315740111911,7460.062795102852,12907.440026717544,2483.0414288685447,210.9,1221.76,1070.31,614.75,330.64707212731554,788.9567986151483,1647.1861292575359,3099.54,3100.1881132075473,1295.14,2044.54,797.5664456657465,4391.033349250065,1125.3402050841878,2061.35,1723.78,5534.03,2287.3,750.04,1340.6218867924529,6201.39,2359.35,0.0,0.0,0.0,375.25,345.67,87.04000919915009,3040.03,1167.42,107.86
5532,11275.0,1005.01,6067.74,1790.3,7971.0,5485.03,4406.0,140.1,5376.7098264304595,7348.529261774696,12714.46411861311,2445.918097394217,208.98,1245.97,1069.83,589.55,331.18962783535915,790.2513904944426,1649.888981670198,3069.35,3030.5443396226415,1305.68,2030.23,799.7984908063265,4403.321961318164,1128.4895478755093,2051.91,1751.9,5586.4,2289.32,750.48,1310.5056603773585,6096.15,2335.68,0.0,0.0,0.0,373.27,348.21,85.73869578751648,3031.49,1154.61,106.53
5533,11405.0,1014.64,6069.95,1815.0,8088.0,5528.63,4500.0,146.51,5432.759829658363,7425.134677008024,12847.007212418574,2471.415794253404,209.66,1274.86,1070.31,577.74,333.4793563300983,795.7149104079402,1661.295733261961,3096.9,3001.970566037736,1336.11,2061.26,809.8559573650691,4458.693737937404,1142.6803046975258,2107.13,1794.93,5696.64,2382.02,777.12,1298.149433962264,6057.43,2330.08,0.0,0.0,0.0,375.28,358.76,86.63248666163493,3035.12,1145.96,104.9
5534,11461.0,1056.68,6085.38,1853.23,8108.0,5739.0,4495.0,155.24,5492.023784167073,7506.132707017925,12987.150431497288,2498.3755491100715,210.46,1332.43,1071.11,573.16,336.29610479674767,802.4359523892107,1675.3279428140413,3156.63,2987.5126415094337,1404.14,2151.96,829.1877167490173,4565.125497467782,1169.9567857832005,2228.71,1865.05,6108.11,2561.28,824.85,1291.897358490566,6020.18,2316.99,0.0,0.0,0.0,377.91,383.33,87.57752820763945,3109.39,1137.26,107.33
5535,11464.0,1225.17,6309.27,1963.54,8222.0,6312.54,4555.0,172.84,5843.851493992846,7986.987412631505,13819.127781385889,2658.4254291310144,237.03,1468.36,1099.51,615.27,363.6879977131967,867.7957331497954,1811.7862691370076,3454.57,3080.7177358490567,1480.65,2392.52,884.8360000671338,4871.499303946562,1248.4746959863048,2532.27,1985.33,6529.52,2895.14,989.79,1332.2022641509434,6316.36,2481.85,0.0,0.0,0.0,400.8,439.32,93.18788285874713,3298.29,1153.4,115.18
5536,11530.0,1327.89,6710.7,2055.78,8288.0,6629.68,4611.0,186.57,6108.068275901974,8348.101330992278,14443.928989106873,2778.6202377349664,249.57,1595.65,1134.41,684.92,378.8305602167666,903.9273932875454,1887.2220464956877,3844.41,3256.2164150943395,1551.99,2582.0,951.0558656045564,5236.075370978773,1341.9087634166706,2768.05,2107.51,7037.88,2982.9,1062.13,1408.0935849056605,6801.47,2735.09,0.0,0.0,0.0,419.29,461.63,97.40116626390771,3484.86,1195.7,120.83
5537,11546.0,1440.5,7152.26,2121.8,8351.0,6767.65,4640.0,194.24,6358.72187585095,8690.677994649996,15036.656940890021,2892.6450216796907,261.09,1746.04,1173.21,752.16,387.12783836863196,923.7255241640664,1928.5566374673012,4114.6,3438.85679245283,1610.04,2702.73,991.1909930814375,5457.040889507176,1398.538117411387,2910.35,2224.72,7419.19,3102.24,1125.92,1487.0732075471699,7429.04,3018.93,0.0,0.0,0.0,433.87,487.36,101.39816692933856,3625.38,1259.12,123.35
